frame_number,event,score,timestamp
633,! Pedestrian too close to vehicle (distance: 1.1m),10,21.1
633,! Pedestrian too close to vehicle (distance: 0.5m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.0m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.9m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.0m),10,21.1
633,! Pedestrian too close to vehicle (distance: 2.0m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.1m),10,21.1
633,! Pedestrian too close to vehicle (distance: 0.5m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.1m),10,21.1
633,! Pedestrian too close to vehicle (distance: 0.3m),10,21.1
633,! Pedestrian too close to vehicle (distance: 1.0m),10,21.1
633,! High vehicle density (9 vehicles),10,21.1
634,! Pedestrian too close to vehicle (distance: 0.9m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.1m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.3m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.3m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.4m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.3m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.9m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.9m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.7m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.9m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.5m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.1m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.3m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 0.3m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 1.1m),10,21.133333333333333
634,! Pedestrian too close to vehicle (distance: 2.0m),10,21.133333333333333
634,! High vehicle density (10 vehicles),10,21.133333333333333
635,! Pedestrian too close to vehicle (distance: 0.9m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.0m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.3m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.3m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.4m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.4m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.7m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.8m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.6m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.7m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.4m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.2m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.3m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 0.2m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.2m),10,21.166666666666668
635,! Pedestrian too close to vehicle (distance: 1.8m),10,21.166666666666668
635,! High vehicle density (10 vehicles),10,21.166666666666668
636,! Pedestrian too close to vehicle (distance: 1.7m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.0m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.3m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.0m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.5m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.4m),10,21.2
636,! Pedestrian too close to vehicle (distance: 2.0m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.7m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.9m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.5m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.7m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.4m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.1m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.8m),10,21.2
636,! Pedestrian too close to vehicle (distance: 0.3m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.2m),10,21.2
636,! Pedestrian too close to vehicle (distance: 1.7m),10,21.2
636,! High vehicle density (10 vehicles),10,21.2
637,! Pedestrian too close to vehicle (distance: 1.9m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.7m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.0m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.3m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.1m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.5m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.5m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 2.0m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.7m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.9m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.5m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.6m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.4m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.1m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.9m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 0.3m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.2m),10,21.233333333333334
637,! Pedestrian too close to vehicle (distance: 1.7m),10,21.233333333333334
637,! High vehicle density (10 vehicles),10,21.233333333333334
638,! Pedestrian too close to vehicle (distance: 2.0m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.8m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.0m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.4m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.2m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.5m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.6m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 2.0m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.6m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.7m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.4m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.5m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.5m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.1m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.9m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 0.2m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.3m),10,21.266666666666666
638,! Pedestrian too close to vehicle (distance: 1.6m),10,21.266666666666666
638,! High vehicle density (10 vehicles),10,21.266666666666666
639,! Pedestrian too close to vehicle (distance: 1.8m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.5m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.3m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.7m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.9m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.2m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.0m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.3m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.5m),10,21.3
639,! Pedestrian too close to vehicle (distance: 0.5m),10,21.3
639,! Pedestrian too close to vehicle (distance: 0.6m),10,21.3
639,! Pedestrian too close to vehicle (distance: 0.5m),10,21.3
639,! Pedestrian too close to vehicle (distance: 0.4m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.2m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.0m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.3m),10,21.3
639,! Pedestrian too close to vehicle (distance: 1.6m),10,21.3
639,! High vehicle density (9 vehicles),10,21.3
640,! Pedestrian too close to vehicle (distance: 1.8m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.6m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.4m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.7m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.9m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.3m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.0m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.4m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.4m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 0.5m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 0.6m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 0.4m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 0.4m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.2m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.0m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.3m),10,21.333333333333332
640,! Pedestrian too close to vehicle (distance: 1.5m),10,21.333333333333332
640,! High vehicle density (9 vehicles),10,21.333333333333332
641,! Pedestrian too close to vehicle (distance: 1.9m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.0m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.7m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.5m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.6m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.8m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.9m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.5m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.5m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.3m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.5m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.4m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.3m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.0m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 0.3m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.4m),10,21.366666666666667
641,! Pedestrian too close to vehicle (distance: 1.5m),10,21.366666666666667
641,! High vehicle density (10 vehicles),10,21.366666666666667
642,! Pedestrian too close to vehicle (distance: 1.9m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.0m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.8m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.6m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.7m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.9m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.9m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.4m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.5m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.2m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.5m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.4m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.3m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.1m),10,21.4
642,! Pedestrian too close to vehicle (distance: 0.3m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.4m),10,21.4
642,! Pedestrian too close to vehicle (distance: 1.4m),10,21.4
642,! High vehicle density (10 vehicles),10,21.4
643,! Pedestrian too close to vehicle (distance: 1.9m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.9m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.9m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.6m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.7m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 2.0m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.9m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.2m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.1m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 0.3m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.4m),10,21.433333333333334
643,! Pedestrian too close to vehicle (distance: 1.3m),10,21.433333333333334
643,! High vehicle density (10 vehicles),10,21.433333333333334
644,! Pedestrian too close to vehicle (distance: 2.0m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.9m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.7m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.8m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.9m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.4m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.3m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.1m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.4m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.4m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.5m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.1m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 0.3m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.5m),10,21.466666666666665
644,! Pedestrian too close to vehicle (distance: 1.3m),10,21.466666666666665
644,! High vehicle density (10 vehicles),10,21.466666666666665
645,! Pedestrian too close to vehicle (distance: 0.9m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.8m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.8m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.9m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.6m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.4m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.1m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.6m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.3m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.5m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.2m),10,21.5
645,! Pedestrian too close to vehicle (distance: 0.3m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.5m),10,21.5
645,! Pedestrian too close to vehicle (distance: 1.3m),10,21.5
645,! High vehicle density (10 vehicles),10,21.5
646,! Pedestrian too close to vehicle (distance: 0.9m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.8m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 2.0m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.5m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.6m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 1.1m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.5m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.4m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 1.5m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 1.7m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 0.3m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 1.5m),10,21.533333333333335
646,! Pedestrian too close to vehicle (distance: 1.3m),10,21.533333333333335
646,! High vehicle density (10 vehicles),10,21.533333333333335
647,! Pedestrian too close to vehicle (distance: 0.9m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 2.0m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.9m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 2.0m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.6m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.7m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 1.1m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.6m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.4m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 1.5m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 1.7m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 0.2m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 1.5m),10,21.566666666666666
647,! Pedestrian too close to vehicle (distance: 1.2m),10,21.566666666666666
647,! High vehicle density (10 vehicles),10,21.566666666666666
648,! Pedestrian too close to vehicle (distance: 0.8m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.9m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.9m),10,21.6
648,! Pedestrian too close to vehicle (distance: 2.0m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.7m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.8m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.1m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.7m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.3m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.6m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.7m),10,21.6
648,! Pedestrian too close to vehicle (distance: 0.2m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.6m),10,21.6
648,! Pedestrian too close to vehicle (distance: 1.1m),10,21.6
648,! High vehicle density (10 vehicles),10,21.6
649,! Pedestrian too close to vehicle (distance: 0.8m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.8m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 1.9m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.9m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.9m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 2.0m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.7m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.8m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 1.1m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 1.0m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.7m),10,21.633333333333333
649,! Pedestrian too close to vehicle (distance: 0.3m),10,21.633333333333333
649,! High vehicle density (11 vehicles),10,21.633333333333333
650,! Pedestrian too close to vehicle (distance: 0.8m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.8m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 1.8m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 1.0m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.9m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 2.0m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.8m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.9m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 1.1m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 1.0m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.7m),10,21.666666666666668
650,! Pedestrian too close to vehicle (distance: 0.3m),10,21.666666666666668
650,! High vehicle density (11 vehicles),10,21.666666666666668
651,! Pedestrian too close to vehicle (distance: 0.8m),10,21.7
651,! Pedestrian too close to vehicle (distance: 0.9m),10,21.7
651,! Pedestrian too close to vehicle (distance: 1.8m),10,21.7
651,! Pedestrian too close to vehicle (distance: 1.0m),10,21.7
651,! Pedestrian too close to vehicle (distance: 1.0m),10,21.7
651,! Pedestrian too close to vehicle (distance: 2.0m),10,21.7
651,! Pedestrian too close to vehicle (distance: 0.8m),10,21.7
651,! Pedestrian too close to vehicle (distance: 1.0m),10,21.7
651,! Pedestrian too close to vehicle (distance: 1.0m),10,21.7
651,! Pedestrian too close to vehicle (distance: 0.9m),10,21.7
651,! Pedestrian too close to vehicle (distance: 0.8m),10,21.7
651,! Pedestrian too close to vehicle (distance: 0.3m),10,21.7
651,! High vehicle density (11 vehicles),10,21.7
652,! Pedestrian too close to vehicle (distance: 0.8m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 0.8m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.7m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.0m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.1m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 2.0m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 0.9m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.0m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.1m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 1.0m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 0.8m),10,21.733333333333334
652,! Pedestrian too close to vehicle (distance: 0.3m),10,21.733333333333334
652,! High vehicle density (11 vehicles),10,21.733333333333334
653,! Pedestrian too close to vehicle (distance: 0.7m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 0.8m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 1.7m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 1.1m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 1.1m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 2.0m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 0.9m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 1.1m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 1.0m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 0.9m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 0.9m),10,21.766666666666666
653,! Pedestrian too close to vehicle (distance: 0.3m),10,21.766666666666666
653,! High vehicle density (11 vehicles),10,21.766666666666666
654,! Pedestrian too close to vehicle (distance: 0.7m),10,21.8
654,! Pedestrian too close to vehicle (distance: 0.8m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.6m),10,21.8
654,! Pedestrian too close to vehicle (distance: 2.0m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.1m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.2m),10,21.8
654,! Pedestrian too close to vehicle (distance: 2.0m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.0m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.1m),10,21.8
654,! Pedestrian too close to vehicle (distance: 1.0m),10,21.8
654,! Pedestrian too close to vehicle (distance: 0.9m),10,21.8
654,! Pedestrian too close to vehicle (distance: 0.9m),10,21.8
654,! Pedestrian too close to vehicle (distance: 0.3m),10,21.8
654,! High vehicle density (10 vehicles),10,21.8
655,! Pedestrian too close to vehicle (distance: 0.7m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 0.8m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.5m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.9m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.1m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.2m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 2.0m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.1m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.2m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.0m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 0.9m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 1.0m),10,21.833333333333332
655,! Pedestrian too close to vehicle (distance: 0.3m),10,21.833333333333332
655,! High vehicle density (10 vehicles),10,21.833333333333332
656,! Pedestrian too close to vehicle (distance: 0.7m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 0.8m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.5m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.9m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.2m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.3m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 2.0m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.1m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.2m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.0m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 0.9m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 1.0m),10,21.866666666666667
656,! Pedestrian too close to vehicle (distance: 0.3m),10,21.866666666666667
656,! High vehicle density (10 vehicles),10,21.866666666666667
657,! Pedestrian too close to vehicle (distance: 1.7m),10,21.9
657,! Pedestrian too close to vehicle (distance: 0.7m),10,21.9
657,! Pedestrian too close to vehicle (distance: 0.9m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.4m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.8m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.2m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.4m),10,21.9
657,! Pedestrian too close to vehicle (distance: 2.0m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.2m),10,21.9
657,! Pedestrian too close to vehicle (distance: 0.1m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.3m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.0m),10,21.9
657,! Pedestrian too close to vehicle (distance: 0.8m),10,21.9
657,! Pedestrian too close to vehicle (distance: 1.0m),10,21.9
657,! Pedestrian too close to vehicle (distance: 0.3m),10,21.9
657,! High vehicle density (11 vehicles),10,21.9
658,! Pedestrian too close to vehicle (distance: 2.0m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.7m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 0.7m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 0.9m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.4m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.7m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.3m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.4m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 2.0m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.2m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 0.1m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.4m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.0m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 0.8m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 1.1m),10,21.933333333333334
658,! Pedestrian too close to vehicle (distance: 0.4m),10,21.933333333333334
658,! High vehicle density (11 vehicles),10,21.933333333333334
659,! Pedestrian too close to vehicle (distance: 2.0m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.7m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 0.6m),10,21.966666666666665
